"activity_idx","activity_name","step_index","step_description"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","14","Peel-Peel 1 garlic clove"
"2","Dressed Up Meatballs","17","Peel-Peel one medium onion"
"2","Dressed Up Meatballs","27","cut-Cut onion into two pieces"
"2","Dressed Up Meatballs","19","Slice-Slice 1/8 medium onion"
"2","Dressed Up Meatballs","22","Cut-Cut 1/4 medium carrot into short, thin strips"
"2","Dressed Up Meatballs","21","Place-Place 5 meatballs in a Microwave-safe plate"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","16","Cut-Cut 1/8 garlic clove"
"2","Dressed Up Meatballs","23","Mix-Mix 1/4 cup sweet-and-sour sauce and 1/2 teaspoon soy sauce in a small bowl"
"2","Dressed Up Meatballs","26","Mince-Mince 1/8 garlic clove"
"2","Dressed Up Meatballs","15","Pour-Pour the sauces over the meatballs"
"2","Dressed Up Meatballs","24","Top-Top the plate with the carrots, onion, garlic and 1/4 tsp pepper powder"
"2","Dressed Up Meatballs","20","Microwave-Microwave the plate, covered, on high for 1.5 minutes"
"2","Dressed Up Meatballs","18","Stir-Stir the contents in the microwave with a spoon"
"2","Dressed Up Meatballs","25","Microwave-Microwave for 1 more minute"
"3","Microwave Mug Pizza","36","Take-Take a microwavable mug"
"3","Microwave Mug Pizza","35","add-Measure 1/16 teaspoon of baking soda and add it to the mug"
"3","Microwave Mug Pizza","28","add-Measure 1/8 teaspoon of salt and add it to the mug"
"3","Microwave Mug Pizza","40","add-Measure 1/8 teaspoon of baking powder and add it to the mug"
"3","Microwave Mug Pizza","33","add-Measure 4 tablespoons of flour and add it to the mug"
"3","Microwave Mug Pizza","38","Stir-Stir the contents in the mug well"
"3","Microwave Mug Pizza","41","Add-Add in 3 tablespoons of milk to the mug"
"3","Microwave Mug Pizza","34","Add-1 tablespoon of olive oil to the mug"
"3","Microwave Mug Pizza","37","Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.)"
"3","Microwave Mug Pizza","30","Take-Take 1 tablespoon of marinara sauce"
"3","Microwave Mug Pizza","31","spread-spread marinara sauce around the surface of the batter"
"3","Microwave Mug Pizza","39","Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
"3","Microwave Mug Pizza","29","Sprinkle-Sprinkle dried Italian herbs inside the mug"
"3","Microwave Mug Pizza","32","Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
"3","Microwave Mug Pizza","36","Take-Take a microwavable mug"
"3","Microwave Mug Pizza","40","add-Measure 1/8 teaspoon of baking powder and add it to the mug"
"3","Microwave Mug Pizza","35","add-Measure 1/16 teaspoon of baking soda and add it to the mug"
"3","Microwave Mug Pizza","28","add-Measure 1/8 teaspoon of salt and add it to the mug"
"3","Microwave Mug Pizza","33","add-Measure 4 tablespoons of flour and add it to the mug"
"3","Microwave Mug Pizza","38","Stir-Stir the contents in the mug well"
"3","Microwave Mug Pizza","41","Add-Add in 3 tablespoons of milk to the mug"
"3","Microwave Mug Pizza","34","Add-1 tablespoon of olive oil to the mug"
"3","Microwave Mug Pizza","37","Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.)"
"3","Microwave Mug Pizza","30","Take-Take 1 tablespoon of marinara sauce"
"3","Microwave Mug Pizza","31","spread-spread marinara sauce around the surface of the batter"
"3","Microwave Mug Pizza","39","Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
"3","Microwave Mug Pizza","29","Sprinkle-Sprinkle dried Italian herbs inside the mug"
"3","Microwave Mug Pizza","32","Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
"3","Microwave Mug Pizza","36","Take-Take a microwavable mug"
"3","Microwave Mug Pizza","35","add-Measure 1/16 teaspoon of baking soda and add it to the mug"
"3","Microwave Mug Pizza","33","add-Measure 4 tablespoons of flour and add it to the mug"
"3","Microwave Mug Pizza","28","add-Measure 1/8 teaspoon of salt and add it to the mug"
"3","Microwave Mug Pizza","40","add-Measure 1/8 teaspoon of baking powder and add it to the mug"
"3","Microwave Mug Pizza","38","Stir-Stir the contents in the mug well"
"3","Microwave Mug Pizza","41","Add-Add in 3 tablespoons of milk to the mug"
"3","Microwave Mug Pizza","34","Add-1 tablespoon of olive oil to the mug"
"3","Microwave Mug Pizza","37","Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.)"
"3","Microwave Mug Pizza","30","Take-Take 1 tablespoon of marinara sauce"
"3","Microwave Mug Pizza","31","spread-spread marinara sauce around the surface of the batter"
"3","Microwave Mug Pizza","39","Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
"3","Microwave Mug Pizza","29","Sprinkle-Sprinkle dried Italian herbs inside the mug"
"3","Microwave Mug Pizza","32","Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
"3","Microwave Mug Pizza","36","Take-Take a microwavable mug"
"3","Microwave Mug Pizza","28","add-Measure 1/8 teaspoon of salt and add it to the mug"
"3","Microwave Mug Pizza","33","add-Measure 4 tablespoons of flour and add it to the mug"
"3","Microwave Mug Pizza","35","add-Measure 1/16 teaspoon of baking soda and add it to the mug"
"3","Microwave Mug Pizza","40","add-Measure 1/8 teaspoon of baking powder and add it to the mug"
"3","Microwave Mug Pizza","38","Stir-Stir the contents in the mug well"
"3","Microwave Mug Pizza","41","Add-Add in 3 tablespoons of milk to the mug"
"3","Microwave Mug Pizza","34","Add-1 tablespoon of olive oil to the mug"
"3","Microwave Mug Pizza","37","Mix-Mix the contents of the mug thoroughly. (There might be some lumps, but that is ok.)"
"3","Microwave Mug Pizza","30","Take-Take 1 tablespoon of marinara sauce"
"3","Microwave Mug Pizza","31","spread-spread marinara sauce around the surface of the batter"
"3","Microwave Mug Pizza","39","Sprinkle-Sprinkle 1 generous tablespoon of mozzarella cheese on top of the sauce"
"3","Microwave Mug Pizza","29","Sprinkle-Sprinkle dried Italian herbs inside the mug"
"3","Microwave Mug Pizza","32","Microwave-Microwave for 1 minute 20 seconds, or until it rises and the toppings are bubbling"
"3","Microwave Mug Pizza","36","Take-Take a microwavable mug"
